SiteID,Date,Time,Date.Time,Water.Temp.C,Air.LoggerID,Air.RowID,Air.Temp.C,Water.P.psi,Air.BP.psi,Sensor.Depth.ft,DO.mg.L,DO.adj.mg.L,DO.pctsat.percent,Water.LoggerID,Water.RowID,Logger.Deployment,Flag.Date.Time,Flag.Water.Temp.C,Flag.Air.Temp.C,Flag.Air.BP.psi,Flag.Water.P.psi,Flag.Sensor.Depth.ft,Flag.DO.mg.L,Flag.DO.adj.mg.L,Flag.DO.pctsat.percent,Month,Day,Year,MonthDay,Flag.Gross.Water.Temp.C,Flag.Spike.Water.Temp.C,Flag.RoC.Water.Temp.C,Flag.Flat.Water.Temp.C,Flag.Gross.Air.Temp.C,Flag.Spike.Air.Temp.C,Flag.RoC.Air.Temp.C,Flag.Flat.Air.Temp.C,Flag.Gross.Water.P.psi,Flag.Spike.Water.P.psi,Flag.RoC.Water.P.psi,Flag.Flat.Water.P.psi,Flag.Gross.Air.BP.psi,Flag.Spike.Air.BP.psi,Flag.RoC.Air.BP.psi,Flag.Flat.Air.BP.psi,Flag.Gross.Sensor.Depth.ft,Flag.Spike.Sensor.Depth.ft,Flag.RoC.Sensor.Depth.ft,Flag.Flat.Sensor.Depth.ft,Flag.Gross.DO.mg.L,Flag.Spike.DO.mg.L,Flag.RoC.DO.mg.L,Flag.Flat.DO.mg.L,Flag.Gross.DO.adj.mg.L,Flag.Spike.DO.adj.mg.L,Flag.RoC.DO.adj.mg.L,Flag.Flat.DO.adj.mg.L,Flag.Gross.DO.pctsat.percent,Flag.Spike.DO.pctsat.percent,Flag.RoC.DO.pctsat.percent,Flag.Flat.DO.pctsat.percent,Comment.MOD.Date.Time,RAW.Date.Time,Comment.MOD.Water.Temp.C,RAW.Water.Temp.C,Comment.MOD.Air.Temp.C,RAW.Air.Temp.C,Comment.MOD.Air.BP.psi,RAW.Air.BP.psi,Comment.MOD.Water.P.psi,RAW.Water.P.psi,Comment.MOD.Sensor.Depth.ft,RAW.Sensor.Depth.ft,Comment.MOD.DO.mg.L,RAW.DO.mg.L,Comment.MOD.DO.adj.mg.L,RAW.DO.adj.mg.L,Comment.MOD.DO.pctsat.percent,RAW.DO.pctsat.percent,RAW.Flag.Date.Time,RAW.Flag.Water.Temp.C,RAW.Flag.Air.Temp.C,RAW.Flag.Air.BP.psi,RAW.Flag.Water.P.psi,RAW.Flag.Sensor.Depth.ft,RAW.Flag.DO.mg.L,RAW.Flag.DO.adj.mg.L,RAW.Flag.DO.pctsat.percent
TestDOPct,2014-07-29,10:00:00,2014-07-29 10:00:00,18.426,10229556,47,18.521,14.1294,13.9838,0.336,18.426,18.436,73.744,10229567,47,NA,,P,P,P,P,P,S,S,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-07-29 10:00:00,,18.426,,18.521,,13.9838,,14.1294,,0.336,,18.426,,18.436,,73.744,,P,P,P,P,P,S,S,P
TestDOPct,2014-07-29,10:30:00,2014-07-29 10:30:00,18.521,10229556,48,19.187,14.1345,13.9874,0.34,18.521,18.531,74.124,10229567,48,NA,,P,P,P,P,P,S,S,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-07-29 10:30:00,,18.521,,19.187,,13.9874,,14.1345,,0.34,,18.521,,18.531,,74.124,,P,P,P,P,P,S,S,P
TestDOPct,2014-07-29,11:00:00,2014-07-29 11:00:00,18.711,10229556,49,19.758,14.1306,13.9882,0.329,18.711,18.721,74.884,10229567,49,NA,,P,P,P,P,P,S,S,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-07-29 11:00:00,,18.711,,19.758,,13.9882,,14.1306,,0.329,,18.711,,18.721,,74.884,,P,P,P,P,P,S,S,P
TestDOPct,2014-07-29,11:30:00,2014-07-29 11:30:00,18.711,10229556,50,19.853,14.1306,13.9864,0.333,18.711,18.721,74.884,10229567,50,NA,,P,P,P,P,P,S,S,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-07-29 11:30:00,,18.711,,19.853,,13.9864,,14.1306,,0.333,,18.711,,18.721,,74.884,,P,P,P,P,P,S,S,P
TestDOPct,2014-07-29,12:00:00,2014-07-29 12:00:00,18.901,10229556,51,20.329,14.1267,13.9819,0.334,18.901,18.911,75.644,10229567,51,NA,,P,P,P,P,P,S,S,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-07-29 12:00:00,,18.901,,20.329,,13.9819,,14.1267,,0.334,,18.901,,18.911,,75.644,,P,P,P,P,P,S,S,P
TestDOPct,2014-07-29,12:30:00,2014-07-29 12:30:00,19.092,10229556,52,20.615,14.1252,13.9811,0.333,19.092,19.102,76.408,10229567,52,NA,,P,P,P,P,P,S,S,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-07-29 12:30:00,,19.092,,20.615,,13.9811,,14.1252,,0.333,,19.092,,19.102,,76.408,,P,P,P,P,P,S,S,P
TestDOPct,2014-07-29,13:00:00,2014-07-29 13:00:00,19.282,10229556,53,20.901,14.1236,13.978,0.337,19.282,19.292,77.168,10229567,53,NA,,P,P,P,P,P,S,S,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-07-29 13:00:00,,19.282,,20.901,,13.978,,14.1236,,0.337,,19.282,,19.292,,77.168,,P,P,P,P,P,S,S,P
TestDOPct,2014-07-29,13:30:00,2014-07-29 13:30:00,19.377,10229556,54,21.091,14.1193,13.979,0.324,19.377,19.387,77.548,10229567,54,NA,,P,P,P,P,P,S,S,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-07-29 13:30:00,,19.377,,21.091,,13.979,,14.1193,,0.324,,19.377,,19.387,,77.548,,P,P,P,P,P,S,S,P
TestDOPct,2014-07-29,14:00:00,2014-07-29 14:00:00,19.567,10229556,55,20.996,14.1201,13.9738,0.338,19.567,19.577,78.308,10229567,55,NA,,P,P,P,P,P,S,S,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-07-29 14:00:00,,19.567,,20.996,,13.9738,,14.1201,,0.338,,19.567,,19.577,,78.308,,P,P,P,P,P,S,S,P
TestDOPct,2014-07-29,14:30:00,2014-07-29 14:30:00,19.662,10229556,56,20.805,14.1183,13.9751,0.331,19.662,19.672,78.688,10229567,56,NA,,P,P,P,P,P,S,S,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-07-29 14:30:00,,19.662,,20.805,,13.9751,,14.1183,,0.331,,19.662,,19.672,,78.688,,P,P,P,P,P,S,S,P
TestDOPct,2014-07-29,15:00:00,2014-07-29 15:00:00,19.758,10229556,57,20.901,14.1186,13.9755,0.331,19.758,19.768,79.072,10229567,57,NA,,P,P,P,P,P,S,S,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-07-29 15:00:00,,19.758,,20.901,,13.9755,,14.1186,,0.331,,19.758,,19.768,,79.072,,P,P,P,P,P,S,S,P
TestDOPct,2014-07-29,15:30:00,2014-07-29 15:30:00,19.948,10229556,58,21.187,14.1171,13.9725,0.334,19.948,19.958,79.832,10229567,58,NA,,P,P,P,P,P,S,S,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-07-29 15:30:00,,19.948,,21.187,,13.9725,,14.1171,,0.334,,19.948,,19.958,,79.832,,P,P,P,P,P,S,S,P
TestDOPct,2014-07-29,16:00:00,2014-07-29 16:00:00,20.043,10229556,59,21.187,14.1199,13.9748,0.335,20.043,20.053,80.212,10229567,59,NA,,P,P,P,P,P,F,F,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-07-29 16:00:00,,20.043,,21.187,,13.9748,,14.1199,,0.335,,20.043,,20.053,,80.212,,P,P,P,P,P,F,F,P
TestDOPct,2014-07-29,16:30:00,2014-07-29 16:30:00,20.043,10229556,60,20.805,14.1199,13.9774,0.329,20.043,20.053,80.212,10229567,60,NA,,P,P,P,P,P,F,F,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,F,P,P,P,F,P,P,P,P,P,P,P,,2014-07-29 16:30:00,,20.043,,20.805,,13.9774,,14.1199,,0.329,,20.043,,20.053,,80.212,,P,P,P,P,P,F,F,P
TestDOPct,2014-07-29,17:00:00,2014-07-29 17:00:00,19.758,10229556,61,20.519,14.1186,13.9758,0.33,19.758,19.768,79.072,10229567,61,NA,,P,P,P,P,P,S,S,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-07-29 17:00:00,,19.758,,20.519,,13.9758,,14.1186,,0.33,,19.758,,19.768,,79.072,,P,P,P,P,P,S,S,P
TestDOPct,2014-07-29,17:30:00,2014-07-29 17:30:00,19.567,10229556,62,20.043,14.1201,13.978,0.329,19.567,19.577,78.308,10229567,62,NA,,P,P,P,P,P,S,S,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-07-29 17:30:00,,19.567,,20.043,,13.978,,14.1201,,0.329,,19.567,,19.577,,78.308,,P,P,P,P,P,S,S,P
TestDOPct,2014-07-29,18:00:00,2014-07-29 18:00:00,19.377,10229556,63,19.948,14.1217,13.9822,0.322,19.377,19.387,77.548,10229567,63,NA,,P,P,P,P,P,S,S,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-07-29 18:00:00,,19.377,,19.948,,13.9822,,14.1217,,0.322,,19.377,,19.387,,77.548,,P,P,P,P,P,S,S,P
TestDOPct,2014-07-29,18:30:00,2014-07-29 18:30:00,19.282,10229556,64,19.567,14.1236,13.9848,0.321,19.282,19.292,77.168,10229567,64,NA,,P,P,P,P,P,S,S,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-07-29 18:30:00,,19.282,,19.567,,13.9848,,14.1236,,0.321,,19.282,,19.292,,77.168,,P,P,P,P,P,S,S,P
TestDOPct,2014-07-29,19:00:00,2014-07-29 19:00:00,19.187,10229556,65,18.996,14.128,13.9887,0.322,19.187,19.197,76.788,10229567,65,NA,,P,P,P,P,P,S,S,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-07-29 19:00:00,,19.187,,18.996,,13.9887,,14.128,,0.322,,19.187,,19.197,,76.788,,P,P,P,P,P,S,S,P
TestDOPct,2014-07-29,19:30:00,2014-07-29 19:30:00,18.996,10229556,66,18.14,14.1318,13.9889,0.33,18.996,19.006,76.024,10229567,66,NA,,P,P,P,P,P,S,S,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-07-29 19:30:00,,18.996,,18.14,,13.9889,,14.1318,,0.33,,18.996,,19.006,,76.024,,P,P,P,P,P,S,S,P
TestDOPct,2014-07-29,20:00:00,2014-07-29 20:00:00,18.806,10229556,67,17.189,14.131,13.9931,0.319,18.806,18.816,75.264,10229567,67,NA,,P,P,P,P,P,S,S,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-07-29 20:00:00,,18.806,,17.189,,13.9931,,14.131,,0.319,,18.806,,18.816,,75.264,,P,P,P,P,P,S,S,P
TestDOPct,2014-07-29,20:30:00,2014-07-29 20:30:00,18.616,10229556,68,16.332,14.1349,13.9931,0.328,18.616,18.626,74.504,10229567,68,NA,,P,P,P,P,P,S,S,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-07-29 20:30:00,,18.616,,16.332,,13.9931,,14.1349,,0.328,,18.616,,18.626,,74.504,,P,P,P,P,P,S,S,P
TestDOPct,2014-07-29,21:00:00,2014-07-29 21:00:00,18.426,10229556,69,15.569,14.1364,13.9961,0.324,18.426,18.436,73.744,10229567,69,NA,,P,P,P,P,P,S,S,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-07-29 21:00:00,,18.426,,15.569,,13.9961,,14.1364,,0.324,,18.426,,18.436,,73.744,,P,P,P,P,P,S,S,P
TestDOPct,2014-07-29,21:30:00,2014-07-29 21:30:00,18.331,10229556,70,14.9,14.1384,13.9996,0.321,18.331,18.341,73.364,10229567,70,NA,,P,P,P,P,P,S,S,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-07-29 21:30:00,,18.331,,14.9,,13.9996,,14.1384,,0.321,,18.331,,18.341,,73.364,,P,P,P,P,P,S,S,P
TestDOPct,2014-07-29,22:00:00,2014-07-29 22:00:00,18.14,10229556,71,14.421,14.1447,14.0017,0.33,18.14,18.15,72.6,10229567,71,NA,,P,P,P,P,P,S,S,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-07-29 22:00:00,,18.14,,14.421,,14.0017,,14.1447,,0.33,,18.14,,18.15,,72.6,,P,P,P,P,P,S,S,P
TestDOPct,2014-07-29,22:30:00,2014-07-29 22:30:00,18.045,10229556,72,14.038,14.1442,14.0019,0.329,18.045,18.055,72.22,10229567,72,NA,,P,P,P,P,P,S,S,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,P,P,P,S,P,P,P,P,P,P,P,,2014-07-29 22:30:00,,18.045,,14.038,,14.0019,,14.1442,,0.329,,18.045,,18.055,,72.22,,P,P,P,P,P,S,S,P
TestDOPct,2014-07-29,23:00:00,2014-07-29 23:00:00,17.855,10229556,73,13.75,14.141,14.0005,0.325,17.855,17.865,71.46,10229567,73,NA,,P,P,P,P,P,P,P,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-07-29 23:00:00,,17.855,,13.75,,14.0005,,14.141,,0.325,,17.855,,17.865,,71.46,,P,P,P,P,P,P,P,P
TestDOPct,2014-07-29,23:30:00,2014-07-29 23:30:00,17.665,10229556,74,13.558,14.1403,14.0018,0.32,17.665,17.675,70.7,10229567,74,NA,,P,P,P,P,P,P,P,P,7,29,2014,0729,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-07-29 23:30:00,,17.665,,13.558,,14.0018,,14.1403,,0.32,,17.665,,17.675,,70.7,,P,P,P,P,P,P,P,P
TestDOPct,2014-07-30,00:00:00,2014-07-30 00:00:00,17.57,10229556,75,13.365,14.1422,14.0031,0.321,17.57,17.58,70.32,10229567,75,NA,,P,P,P,P,P,P,P,P,7,30,2014,0730,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-07-30 00:00:00,,17.57,,13.365,,14.0031,,14.1422,,0.321,,17.57,,17.58,,70.32,,P,P,P,P,P,P,P,P
TestDOPct,2014-07-30,00:30:00,2014-07-30 00:30:00,17.379,10229556,76,13.076,14.1415,14.0015,0.323,17.379,17.389,69.556,10229567,76,NA,,P,P,P,P,P,P,P,P,7,30,2014,0730,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-07-30 00:30:00,,17.379,,13.076,,14.0015,,14.1415,,0.323,,17.379,,17.389,,69.556,,P,P,P,P,P,P,P,P
TestDOPct,2014-07-30,01:00:00,2014-07-30 01:00:00,17.284,10229556,77,12.883,14.1364,14.0005,0.314,17.284,17.294,69.176,10229567,77,NA,,P,P,P,P,P,P,P,P,7,30,2014,0730,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-07-30 01:00:00,,17.284,,12.883,,14.0005,,14.1364,,0.314,,17.284,,17.294,,69.176,,P,P,P,P,P,P,P,P
TestDOPct,2014-07-30,01:30:00,2014-07-30 01:30:00,17.094,10229556,78,12.69,14.1355,13.9972,0.32,17.094,17.104,68.416,10229567,78,NA,,P,P,P,P,P,P,P,P,7,30,2014,0730,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-07-30 01:30:00,,17.094,,12.69,,13.9972,,14.1355,,0.32,,17.094,,17.104,,68.416,,P,P,P,P,P,P,P,P
TestDOPct,2014-07-30,02:00:00,2014-07-30 02:00:00,16.999,10229556,79,12.497,14.1376,13.9985,0.321,16.999,17.009,68.036,10229567,79,NA,,P,P,P,P,P,P,P,P,7,30,2014,0730,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-07-30 02:00:00,,16.999,,12.497,,13.9985,,14.1376,,0.321,,16.999,,17.009,,68.036,,P,P,P,P,P,P,P,P
TestDOPct,2014-07-30,02:30:00,2014-07-30 02:30:00,16.903,10229556,80,12.401,14.1348,13.9979,0.316,16.903,16.913,67.652,10229567,80,NA,,P,P,P,P,P,P,P,P,7,30,2014,0730,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-07-30 02:30:00,,16.903,,12.401,,13.9979,,14.1348,,0.316,,16.903,,16.913,,67.652,,P,P,P,P,P,P,P,P
TestDOPct,2014-07-30,03:00:00,2014-07-30 03:00:00,16.808,10229556,81,12.401,14.1367,13.9979,0.321,16.808,16.818,67.272,10229567,81,NA,,P,P,P,P,P,P,P,P,7,30,2014,0730,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-07-30 03:00:00,,16.808,,12.401,,13.9979,,14.1367,,0.321,,16.808,,16.818,,67.272,,P,P,P,P,P,P,P,P
TestDOPct,2014-07-30,03:30:00,2014-07-30 03:30:00,16.618,10229556,82,12.304,14.1383,13.9974,0.325,16.618,16.628,66.512,10229567,82,NA,,P,P,P,P,P,P,P,P,7,30,2014,0730,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-07-30 03:30:00,,16.618,,12.304,,13.9974,,14.1383,,0.325,,16.618,,16.628,,66.512,,P,P,P,P,P,P,P,P
TestDOPct,2014-07-30,04:00:00,2014-07-30 04:00:00,16.523,10229556,83,12.11,14.1378,13.9988,0.321,16.523,16.533,66.132,10229567,83,NA,,P,P,P,P,P,P,P,P,7,30,2014,0730,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-07-30 04:00:00,,16.523,,12.11,,13.9988,,14.1378,,0.321,,16.523,,16.533,,66.132,,P,P,P,P,P,P,P,P
TestDOPct,2014-07-30,04:30:00,2014-07-30 04:30:00,16.427,10229556,84,12.013,14.1397,14.0005,0.322,16.427,16.437,65.748,10229567,84,NA,,P,P,P,P,P,P,P,P,7,30,2014,0730,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-07-30 04:30:00,,16.427,,12.013,,14.0005,,14.1397,,0.322,,16.427,,16.437,,65.748,,P,P,P,P,P,P,P,P
TestDOPct,2014-07-30,05:00:00,2014-07-30 05:00:00,16.332,10229556,85,11.819,14.1418,14.0018,0.323,16.332,16.342,65.368,10229567,85,NA,,P,P,P,P,P,P,P,P,7,30,2014,0730,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-07-30 05:00:00,,16.332,,11.819,,14.0018,,14.1418,,0.323,,16.332,,16.342,,65.368,,P,P,P,P,P,P,P,P
TestDOPct,2014-07-30,05:30:00,2014-07-30 05:30:00,16.237,10229556,86,11.625,14.1436,14.0031,0.325,16.237,16.247,64.988,10229567,86,NA,,P,P,P,P,P,P,P,P,7,30,2014,0730,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-07-30 05:30:00,,16.237,,11.625,,14.0031,,14.1436,,0.325,,16.237,,16.247,,64.988,,P,P,P,P,P,P,P,P
TestDOPct,2014-07-30,06:00:00,2014-07-30 06:00:00,16.141,10229556,87,11.528,14.148,14.0073,0.325,16.141,16.151,64.604,10229567,87,NA,,P,P,P,P,P,P,P,P,7,30,2014,0730,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-07-30 06:00:00,,16.141,,11.528,,14.0073,,14.148,,0.325,,16.141,,16.151,,64.604,,P,P,P,P,P,P,P,P
TestDOPct,2014-07-30,06:30:00,2014-07-30 06:30:00,16.141,10229556,88,11.431,14.1503,14.0092,0.326,16.141,16.151,64.604,10229567,88,NA,,P,P,P,P,P,P,P,P,7,30,2014,0730,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-07-30 06:30:00,,16.141,,11.431,,14.0092,,14.1503,,0.326,,16.141,,16.151,,64.604,,P,P,P,P,P,P,P,P
TestDOPct,2014-07-30,07:00:00,2014-07-30 07:00:00,16.046,10229556,89,11.528,14.1476,14.0073,0.324,16.046,16.056,64.224,10229567,89,NA,,P,P,P,P,P,P,P,P,7,30,2014,0730,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-07-30 07:00:00,,16.046,,11.528,,14.0073,,14.1476,,0.324,,16.046,,16.056,,64.224,,P,P,P,P,P,P,P,P
TestDOPct,2014-07-30,07:30:00,2014-07-30 07:30:00,16.046,10229556,90,11.916,14.1499,14.0118,0.319,16.046,16.056,64.224,10229567,90,NA,,P,P,P,P,P,P,P,P,7,30,2014,0730,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-07-30 07:30:00,,16.046,,11.916,,14.0118,,14.1499,,0.319,,16.046,,16.056,,64.224,,P,P,P,P,P,P,P,P
TestDOPct,2014-07-30,08:00:00,2014-07-30 08:00:00,16.046,10229556,91,12.401,14.1522,14.0144,0.318,16.046,16.056,64.224,10229567,91,NA,,P,P,P,P,P,P,P,P,7,30,2014,0730,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-07-30 08:00:00,,16.046,,12.401,,14.0144,,14.1522,,0.318,,16.046,,16.056,,64.224,,P,P,P,P,P,P,P,P
TestDOPct,2014-07-30,08:30:00,2014-07-30 08:30:00,16.141,10229556,92,13.076,14.1503,14.0109,0.322,16.141,16.151,64.604,10229567,92,NA,,P,P,P,P,P,P,P,P,7,30,2014,0730,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-07-30 08:30:00,,16.141,,13.076,,14.0109,,14.1503,,0.322,,16.141,,16.151,,64.604,,P,P,P,P,P,P,P,P
TestDOPct,2014-07-30,09:00:00,2014-07-30 09:00:00,16.237,10229556,93,13.942,14.1508,14.0133,0.318,16.237,16.247,64.988,10229567,93,NA,,P,P,P,P,P,P,P,P,7,30,2014,0730,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-07-30 09:00:00,,16.237,,13.942,,14.0133,,14.1508,,0.318,,16.237,,16.247,,64.988,,P,P,P,P,P,P,P,P
TestDOPct,2014-07-30,09:30:00,2014-07-30 09:30:00,16.332,10229556,94,14.9,14.151,14.0137,0.317,16.332,16.342,65.368,10229567,94,NA,,P,P,P,P,P,P,P,P,7,30,2014,0730,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-07-30 09:30:00,,16.332,,14.9,,14.0137,,14.151,,0.317,,16.332,,16.342,,65.368,,P,P,P,P,P,P,P,P
TestDOPct,2014-07-30,10:00:00,2014-07-30 10:00:00,16.523,10229556,95,16.046,14.1519,14.0128,0.321,16.523,16.533,66.132,10229567,95,NA,,P,P,P,P,P,P,P,P,7,30,2014,0730,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-07-30 10:00:00,,16.523,,16.046,,14.0128,,14.1519,,0.321,,16.523,,16.533,,66.132,,P,P,P,P,P,P,P,P
TestDOPct,2014-07-30,10:30:00,2014-07-30 10:30:00,16.713,10229556,96,17.284,14.1526,14.0149,0.318,16.713,16.723,66.892,10229567,96,NA,,P,P,P,P,P,P,P,P,7,30,2014,0730,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-07-30 10:30:00,,16.713,,17.284,,14.0149,,14.1526,,0.318,,16.713,,16.723,,66.892,,P,P,P,P,P,P,P,P
TestDOPct,2014-07-30,11:00:00,2014-07-30 11:00:00,16.903,10229556,97,18.236,14.1558,14.0176,0.319,16.903,16.913,67.652,10229567,97,NA,,P,P,P,P,P,P,P,P,7,30,2014,0730,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2014-07-30 11:00:00,,16.903,,18.236,,14.0176,,14.1558,,0.319,,16.903,,16.913,,67.652,,P,P,P,P,P,P,P,P
